url,title,abstract_text
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0182998,Assessment of the influence of direct tobacco smoke on infection and active TB management," Smoking is a risk factor for tuberculosis (TB) infection and disease progression. Tobacco smoking increases susceptibility to TB in a variety of ways, one of which is due to a reduction of the IFN-γ response. Consequently, an impaired immune response could affect performance of IFN-γ Release Assays (IGRAs). Objective In the present study, we assess the impact of direct tobacco smoking on radiological manifestations, sputum conversion and immune response to Mycobacterium tuberculosis, analyzing IFN-γ secretion by IGRAs. Methods A total of 525 participants were studied 175 active pulmonary TB patients and 350 individuals coming from contact tracing studies, 41 of whom were secondary TB cases. Clinical, radiological and microbiological data were collected. T-SPOT.TB and QFN-G-IT were processed according manufacturer instructions. In smoking patients with active TB, QFN-G-IT (34.4 ) and T-SPOT.TB (19.5 ) had high frequencies of negative results. In addition, by means of an unconditional logistic regression, smoking was a main factor associated with IGRAs false-negative results (aOR 3.35 95 CI 1.47 7.61 0.05). Smoking patients with active TB presented a high probability of having cavitary lesions (aOR 1.88 95 CI 1.02 3.46 0.05). Mean culture negativization (months) standard deviation (SD) was higher in smokers than in non-smokers (2.47 1.3 versus 1.69 1.4). Latent TB infection (LTBI) was favored in smoking contacts, being a risk factor associated with infection (aOR 11.57 95 CI 5.97 22.41 0.00005). The IFN-γ response was significantly higher in non-smokers than in smokers. Smoking quantity and IFN-γ response analyzed by IGRAs were dose-dependent related. Smoking had a negative effect on radiological manifestations, delaying time of sputum conversion. Our data establish a link between tobacco smoking and TB due to a weakened IFN-γ response caused by direct tobacco smoke."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0201360,Effect of smoking status on neuronal responses to graphic cigarette warning labels," Smoking is responsible for a large proportion of cancer, respiratory and cardiovascular deaths. Nevertheless the health risks of smoking are still underestimated in many smokers. The present study aimed to examine neurobiological responses to graphical warnings on cigarette packings in non-smokers and patients with tobacco dependence. Methods Twenty non-smokers and twenty-four patients with tobacco dependence participated in a functional MRI study during that pictures of different categories were presented ((a) EU-warning pictures, (b) text-only warnings, (c) neutral pictures with short information). Patients contributed twice in the experiment (after 10 hours nicotine withdrawal about 5 minutes after nicotine consumption). Smokers during withdrawal demonstrated increased neuronal responses predominantly in subcortical, temporal and frontal brain regions that are associated with emotional and cognitive processes during the presentation of graphical warnings compared to neutral pictures. In smokers after smoking and non-smokers, the differences between graphical warnings and neutral pictures were increased compared to smokers during withdrawal. The comparison of the graphical warnings with text-only labels demonstrated the importance of affective brain regions especially in smokers after smoking and in non-smokers. During withdrawal, the neural responses associated with graphical warnings and text-only labels differed only marginally. Discussion and conclusion The results suggest that emotional and cognitive reactions to graphical warnings are predominantly seen in smokers after smoking and in non-smokers. The impact of these pictures during withdrawal seems to be less pronounced in this case, more unspecific processes seem to be important, including the projection of sensory signals to the cerebral cortex."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0211976,Time and age trends in smoking cessation in Europe," Smoking is the main risk factor for most of the leading causes of death. Cessation is the single most important step that smokers can take to improve their health. With the aim of informing policy makers about decisions on future tobacco control strategies, we estimated time and age trends in smoking cessation in Europe between 1980 and 2010. Methods Data on the smoking history of 50,228 lifetime smokers from 17 European countries were obtained from six large population-based studies included in the Ageing Lungs in European Cohorts (ALEC) consortium. Smoking cessation rates were assessed retrospectively, and age trends were estimated for three decades (1980 1989, 1990 1999, 2000 2010). The analyses were stratified by sex and region (North, East, South, West Europe). Overall, 21,735 subjects (43.3 ) quit smoking over a total time-at-risk of 803,031 years. Cessation rates increased between 1980 and 2010 in young adults (16 40 years), especially females, from all the regions, and in older adults (41 60 years) from North Europe, while they were stable in older adults from East, South and West Europe. In the 2000s, the cessation rates for men and women combined were highest in North Europe (49.9 per 1,000 year) compared to the other regions (range 26.5 32.7 per 1,000 year). A sharp peak in rates was observed for women around the age of 30, possibly as a consequence of pregnancy-related smoking cessation. In most regions, subjects who started smoking before the age of 16 were less likely to quit than those who started later. Our findings suggest an increasing awareness on the detrimental effects of smoking across Europe. However, East, South and West European countries are lagging behind North Europe, suggesting the need to intensify tobacco control strategies in these regions. Additional efforts should be made to keep young adolescents away from taking up smoking, as early initiation could make quitting more challenging during later life."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229090,Smoking-attributable burden of lung cancer in Mongolia a data synthesis study on differences between men and women," Smoking is widely recognized as one of the most prevalent and preventable causes of many cancer types. This study aimed to quantify the population attributable fraction (PAF) of the lung cancer burden for smoking in Mongolia. Methods Lung cancer incidence and lung cancer-related death data came from the population-based national registry covering the period 2007 2016. Smoking prevalence data came from the STEPwise approach (STEP) national survey. The lung cancer-related disease burden was calculated and expressed in Disability Adjusted Life Years (DALYs) lost by gender and by year. This was combined with current smoking and former smoking prevalence data, and relative risks (RR) of lung cancer-related deaths for current smokers and former smokers versus never smokers from region-specific cohort studies to estimate the PAF of lung cancer attributable to ever-smoking in Mongolia. Between 2007 and 2016, lung cancer accounted for the loss of over 63,000 DALYs in Mongolia. The PAF of lung cancer-related deaths attributable to current and former smoking combined was 58.1 (95 IR 43.1 -72.2 ) for men and 8.9 (95 IR 4.1 -13.5 ) for women. Smoking-attributable DALYs loss amounted to 2589 years (95 IR 1907 3226) in 2016. A considerable health loss may be prevented with an effective anti-smoking policy. In Mongolia, more than one third of lung cancer-related DALY loss is attributable to active smoking, and thus is potentially preventable. Furthermore, a gender-specific tobacco control policy may be worthwhile because of the large gender difference in smoking exposure in Mongolia. Next to this, age specific policy, including a smoke free generation policy for adolescents, with targeted education, and mass media campaigns is needed."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0144405,"Behavioural Risk Factors in Mid-Life Associated with Successful Ageing, Disability, Dementia and Frailty in Later Life: A Rapid Systematic Review"," Smoking, alcohol consumption, poor diet and low levels of physical activity significantly contribute to the burden of illness in developed countries. Whilst the links between specific and multiple risk behaviours and individual chronic conditions are well documented, the impact of these behaviours in mid-life across a range of later life outcomes has yet to be comprehensively assessed. This review aimed to provide an overview of behavioural risk factors in mid-life that are associated with successful ageing and the primary prevention or delay of disability, dementia, frailty and non-communicable chronic conditions. Methods A literature search was conducted to identify cohort studies published in English since 2000 up to Dec 2014. Multivariate analyses and a minimum follow-up of five years were required for inclusion. Two reviewers screened titles, abstracts and papers independently. Studies were assessed for quality. Evidence was synthesised by mid-life behavioural risk for a range of late life outcomes. Findings This search located 10,338 individual references, of which 164 are included in this review. Follow-up data ranged from five years to 36 years. Outcomes include dementia, frailty, disability and cardiovascular disease. There is consistent evidence of beneficial associations between mid-life physical activity, healthy ageing and disease outcomes. Across all populations studied there is consistent evidence that mid-life smoking has a detrimental effect on health. Evidence specific to alcohol consumption was mixed. Limited, but supportive, evidence was available relating specifically to mid-life diet, leisure and social activities or health inequalities. There is consistent evidence of associations between mid-life behaviours and a range of late life outcomes. The promotion of physical activity, healthy diet and smoking cessation in all mid-life populations should be encouraged for successful ageing and the prevention of disability and chronic disease."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0089317,Cardiovascular Health and Cognitive Function: The Maine-Syracuse Longitudinal Study," Smoking, physical inactivity, and poor diet, along with obesity, fasting glucose and blood pressure have been independently associated with poorer cognitive performance. Few studies have related scales representing a combination of these variables to multiple domains of cognitive performance. The aim of this study was to investigate the association between overall cardiovascular health, incorporating seven components, and cognitive function. Methods A cross-sectional analysis employing 972 participants, from the Maine-Syracuse Longitudinal Study was undertaken. Four health behaviors (body mass index, physical activity, diet, smoking) and three health factors (total cholesterol, blood pressure, and fasting plasma glucose) were measured. Each was categorized according to the American Heart Association definitions for ideal cardiovascular health, except diet, for which two food scores were calculated. A Cardiovascular Health Score was determined by summing the number of cardiovascular metrics at ideal levels. Cognitive function was assessed using a thorough neuropsychological test battery. Cardiovascular Health Score was positively associated with seven out of eight measures of cognitive function, with adjustment for age, education, and gender. With further adjustment for cardiovascular and psychological variables, these associations remained significant for Visual-Spatial Memory, Working Memory, Scanning and Tracking, Executive Function and the Global Composite score (p 0.05 for all). Ideal levels of a number of health factors and behaviors were positively associated with global cognitive performance. Increasing cardiovascular health, indexed by a higher number of metrics at ideal levels, is associated with greater cognitive performance. Smoking, physical activity, and diet are important components of cardiovascular health that impact upon cognition."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0152890,Photobiomodulation Protects and Promotes Differentiation of C2C12 Myoblast Cells Exposed to Snake Venom," Snakebites is a neglected disease and in Brazil is considered a serious health problem, with the majority of the snakebites caused by the genus Bothrops. Antivenom therapy and other first-aid treatments do not reverse local myonecrose which is the main sequel caused by the envenomation. Several studies have shown the effectiveness of low level laser (LLL) therapy in reducing local myonecrosis induced by Bothropic venoms, however the mechanism involved in this effect is unknown. In this in vitro study, we aimed to analyze the effect of LLL irradiation against cytotoxicity induced by Bothrops jararacussu venom on myoblast C2C12 cells. Methodology C2C12 were utilized as a model target and were incubated with B. jararacussu venom (12.5 μg mL) and immediately irradiated with LLL at wavelength of red 685 nm or infrared 830 nm with energy density of 2.0, 4.6 and 7.0 J cm2. Effects of LLL on cellular responses of venom-induced cytotoxicity were examined, including cell viability, measurement of cell damage and intra and extracellular ATP levels, expression of myogenic regulatory factors, as well as cellular differentiation. In non-irradiated cells, the venom caused a decrease in cell viability and a massive release of LDH and CK levels indicating myonecrosis. Infrared and red laser at all energy densities were able to considerably decrease venom-induced cytotoxicity. Laser irradiation induced myoblasts to differentiate into myotubes and this effect was accompanied by up regulation of MyoD and specially myogenin. Moreover, LLL was able to reduce the extracellular while increased the intracellular ATP content after venom exposure. In addition, no difference in the intensity of cytotoxicity was shown by non-irradiated and irradiated venom. LLL irradiation caused a protective effect on C2C12 cells against the cytotoxicity caused by B. jararacussu venom and promotes differentiation of these cells by up regulation of myogenic factors. A modulatory effect of ATP synthesis may be suggested as a possible mechanism mediating cytoprotection observed under laser irradiation."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0204118,Urban-rural difference in the associations between living arrangements and the health-related quality of life (HRQOL) of the elderly in China—Evidence from Shaanxi province," So far limited evidence exist comparing the difference between urban and rural elder residents in relation to how living arrangements correlates to health-related quality of life(HRQOL) of the elderly. Objective This study aims to compare the HRQOL of the elderly with four living arrangements living with spouse only (LS), living alone (LA), living with a spouse and adult children(LSC) and the single elderly living with adult children (SLC) in urban and rural areas of China. Methods The data were drawn from the 2013 wave of Chinese National Health Service Survey in Shaanxi Province, which included 11,729 elderly people. The Chinese version of the EQ-5D-3L questionnaire was used to measure the HRQOL. Tobit regression model and logistic regression models were employed to estimate the associations between living arrangements and the HRQOL of the elderly. The EQ-5D utility scores of the urban elderly with four different living arrangements (LS, LA,LSC and SLC) were 0.9141, 0.8392, 0.8176 and 0.9080, which were almost all higher than their rural counterparts. After controlling other confounding variables, tobit regression estimates showed that the EQ-5D utility scores of the single elderly either living alone or living with adult children were lower than the elderly living with a spouse in urban areas. In rural areas only the single elderly living with adult children were more disadvantaged. Additionally the logistic regression results showed living-alone elderly had worse psychological health and the single elderly living with adult children had worse physical health. The findings suggest that the urban elderly have better HRQOL than the rural elderly and the elderly with different living arrangements in urban and rural area have different HRQOL. More attention should be given to the poor mental health of the elderly living alone and the worse physical health of the single elderly living with adult children."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0138243,Evaluation of Study and Patient Characteristics of Clinical Studies in Primary Progressive Multiple Sclerosis: A Systematic Review," So far, clinical studies in primary progressive MS (PPMS) have failed to meet their primary efficacy endpoints. To some extent this might be attributable to the choice of assessments or to the selection of the study population. Objective The aim of this study was to identify outcome influencing factors by analyzing the design and methods of previous randomized studies in PPMS patients without restriction to intervention or comparator. Methods A systematic literature search was conducted in MEDLINE, EMBASE, BIOSIS and the COCHRANE Central Register of Controlled Trials (inception to February 2015). Keywords included PPMS, primary progressive multiple sclerosis and chronic progressive multiple sclerosis. Randomized, controlled trials of at least one year duration were selected if they included only patients with PPMS or if they reported sufficient PPMS subgroup data. No restrictions with respect to intervention or comparator were applied. Study quality was assessed by a biometrics expert. Relevant baseline characteristics and outcomes were extracted and compared. Of 52 PPMS studies identified, four were selected. Inclusion criteria were notably different among studies with respect to both the definition of PPMS and the requirements for the presence of disability progression at enrolment. Differences between the study populations included the baseline lesion load, pretreatment status and disease duration. The rate of disease progression may also be an important factor, as all but one of the studies included a large proportion of patients with a low progression rate. In addition, the endpoints specified could not detect progression adequately. Optimal PPMS study methods involve appropriate patient selection, especially regarding the PPMS phenotype and progression rate. Functional composite endpoints might be more sensitive than single endpoints in capturing progression."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187946,Socioeconomic inequalities in frailty and frailty components among community-dwelling older citizens," So far, it has not yet been studied whether socioeconomic status is associated with distinct frailty components and for which frailty component this association is the strongest. We aimed to examine the association between socioeconomic status and frailty and frailty components. In addition we assessed the mediating effect of the number of morbidities on the association between socioeconomic status and other frailty components. Methods This is a cross-sectional study of pooled data of The Older Persons and Informal Caregivers Survey Minimum DataSet in the Netherlands among community-dwelling persons aged 55 years and older (n 26,014). Frailty was measured with a validated Frailty Index that consisted of 45 items. The Frailty Index contained six components morbidities, limitations in activities of daily living (ADL), limitations in instrumental ADL (IADL), health-related quality of life, psychosocial health and self-rated health. Socioeconomic indicators used were education level and neighbourhood socioeconomic status. Persons with primary or secondary education had higher overall frailty and frailty component scores compared to persons with tertiary education (P .001). Lower education levels were most consistently associated with higher overall frailty, more morbidities and worse self-rated health (P .05 in all age groups). The strongest association was found between primary education and low psychosocial health for persons aged 55 69 years and more IADL limitations for persons aged 80 years. Associations between neighborhood socioeconomic status and frailty (components) also showed inequalities, although less strong. The number of morbidities moderately to strongly mediated the association between socioeconomic indicators and other frailty components. There are socioeconomic inequalities in frailty and frailty components. Inequalities in frailty, number of morbidities and self-rated health are most consistent across age groups. The number of morbidities a person has play an important role in explaining socioeconomic inequalities in frailty and should be taken into account in the management of frailty."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0015077,Social Transmission of Fear in Rats: The Role of 22-kHz Ultrasonic Distress Vocalization," Social alarm calls alert animals to potential danger and thereby promote group survival. Adult laboratory rats in distress emit 22-kHz ultrasonic vocalization (USV) calls, but the question of whether these USV calls directly elicit defensive behavior in conspecifics is unresolved. Methodology Principal Findings The present study investigated, in pair-housed male rats, whether and how the conditioned fear-induced 22-kHz USVs emitted by the sender animal affect the behavior of its partner, the receiver animal, when both are placed together in a novel chamber. The sender rats conditioned fear responses evoked significant freezing (an overt evidence of fear) in receiver rats that had previously experienced an aversive event but not in naïve receiver rats. Permanent lesions and reversible inactivations of the medial geniculate nucleus (MGN) of the thalamus effectively blocked the receivers freeezing response to the senders conditioned fear responses, and this occurred in absence of lesions inactivations impeding the receiver animals ability to freeze and emit 22-kHz USVs to the aversive event per se. Significance These results that prior experience of fear and intact auditory system are required for receiver rats to respond to their conspecifics conditioned fear responses indicate that the 22-kHz USV is the main factor for social transmission of fear and that learning plays a crucial role in the development of social signaling of danger by USVs."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033282,Condom Negotiations among Female Sex Workers in the Philippines: Environmental Influences," Social and structural influences of condom negotiation among female sex workers (FSWs) remain understudied. This study assesses environmental and individual factors associated with condom negotiation among FSWs at high risk for acquiring HIV in a large urban setting of Metro Manila, Philippines. Methods Female bar spa workers (N 498), aged 18 and over, underwent interview-led surveys examining their sexual health practices in the context of their risk environments. Data were collected from April 2009-January 2010 from 54 venues. Multiple logistic regressions were conducted to assess socio-behavioral factors (e.g., age, education, length of time employed as an entertainer, and alcohol drug use) and socio-structural factors (e.g., venue-level peer manager support, condom rule availability, and sex trafficking) associated with condom negotiation, adjusting for individuals nested within venues. Of 142 FSWs who traded sex in the previous 6 months (included in the analysis), 24 did not typically negotiate condom use with venue patrons. Factors in the physical environment - trafficked coerced into work (AOR 12.92, 95 CI 3.34 49.90), economic environment - sex without a condom to make more money (AOR 1.52, 95 CI 1.01 2.30), policy environment - sex without a condom because none was available (AOR 2.58, 95 CI 1.49 4.48), and individual risk - substance use (AOR 2.36, 95 CI 1.28 4.35) were independently associated with FSWs lack of condom negotiation with venue patrons. Factors in the physical, economic, and policy environments, over individual (excepting substance use) and social level factors, were significantly associated with these FSWs condom negotiations in the Philippines. Drawing upon Rhodes risk environment framework, these results highlight the need for policies that support safer sex negotiations among sex workers in the context of their risk environments. Interventions should reduce barriers to condom negotiation for FSWs trafficked coerced into their work, substance using, and impacted by economic conditions and policies that do not support condom availability."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0140704,The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder: A Model-Based Economic Analysis," Social anxiety disorder is one of the most persistent and common anxiety disorders. Individually delivered psychological therapies are the most effective treatment options for adults with social anxiety disorder, but they are associated with high intervention costs. Therefore, the objective of this study was to assess the relative cost effectiveness of a variety of psychological and pharmacological interventions for adults with social anxiety disorder. Methods A decision-analytic model was constructed to compare costs and quality adjusted life years (QALYs) of 28 interventions for social anxiety disorder from the perspective of the British National Health Service and personal social services. Efficacy data were derived from a systematic review and network meta-analysis. Other model input parameters were based on published literature and national sources, supplemented by expert opinion. Individual cognitive therapy was the most cost-effective intervention for adults with social anxiety disorder, followed by generic individual cognitive behavioural therapy (CBT), phenelzine and book-based self-help without support. Other drugs, group-based psychological interventions and other individually delivered psychological interventions were less cost-effective. were influenced by limited evidence suggesting superiority of psychological interventions over drugs in retaining long-term effects. The analysis did not take into account side effects of drugs. Various forms of individually delivered CBT appear to be the most cost-effective options for the treatment of adults with social anxiety disorder. Consideration of side effects of drugs would only strengthen this conclusion, as it would improve even further the cost effectiveness of individually delivered CBT relative to phenelzine, which was the next most cost-effective option, due to the serious side effects associated with phenelzine. Further research needs to determine more accurately the long-term comparative benefits and harms of psychological and pharmacological interventions for social anxiety disorder and establish their relative cost effectiveness with greater certainty."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0153153,Familial Accumulation of Social Anxiety Symptoms and Maladaptive Emotion Regulation," Social anxiety is thought to be strongly related to maladaptive emotion regulation (ER). As social anxiety symptoms accumulate in families, we hypothesize that maladaptive ER is also more prevalent in families with anxious children. Thus, we analyze differences in emotion regulation of both child and mother in relation to social anxiety, as well as both their ER strategies in dealing with anxiety. Further, a positive relation between child and maternal ER strategies is assumed. Method Children (aged 9 to 13 years) with social, anxiety disorder (SAD 25) and healthy controls (HC, 26) as well as their mothers completed several measures of social anxiety and trait ER strategies towards anxiety. As ER of children is still in development, age is considered as covariate. SAD children and their mothers reported more maladaptive ER strategies than HC dyads. Maternal maladaptive ER was related negatively to child adaptive ER which was further moderated by the child age. Discussion Maladaptive ER strategies seem to contribute to the exacerbation of social anxiety in both mother and child. Mothers reporting maladaptive ER may have difficulties supporting their child in coping with social anxiety while simultaneously also experiencing heightened levels of anxiety. Deeper understanding of interactional processes between mothers and children during development can assist the comprehension of factors maintaining SAD. Implications for future research and possible consequences for interventions are discussed."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0004472,"The Maintenance of Traditions in Marmosets: Individual Habit, Not Social Conformity? A Field Experiment"," Social conformity is a cornerstone of human culture because it accelerates and maintains the spread of behaviour within a group. Few empirical studies have investigated the role of social conformity in the maintenance of traditions despite an increasing body of literature on the formation of behavioural patterns in non-human animals. The current report presents a field experiment with free-ranging marmosets (Callithrix jacchus) which investigated whether social conformity is necessary for the maintenance of behavioural patterns within groups or whether individual effects such as habit formation would suffice. Methods Using a two-action apparatus, we established alternative behavioural patterns in six family groups composed of 36 individuals. These groups experienced only one technique during a training phase and were thereafter tested with two techniques available. The monkeys reliably maintained the trained method over a period of three weeks, despite discovering the alternative technique. Three additional groups were given the same number of sessions, but those 21 individuals could freely choose the method to obtain a reward. In these control groups, an overall bias towards one of the two methods was observed, but animals with a different preference did not adjust towards the group norm. Thirteen of the fifteen animals that discovered both techniques remained with the action with which they were initially successful, independent of the group preference and the type of action (Binomial test exp. proportion 0.5, 0.01). The results indicate that the maintenance of behavioural patterns within groups 1) could be explained by the first rewarded manipulation and subsequent habit formation and 2) do not require social conformity as a mechanism. After an initial spread of a behaviour throughout a group, this mechanism may lead to a superficial appearance of conformity without the involvement of such a socially and cognitively complex mechanism. This is the first time that such an experiment has been conducted with free-ranging primates."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0208950,Anti-smoking social norms are associated with increased cessation behaviours among lower and higher socioeconomic status smokers: A population-based cohort study," Social denormalisation of smoking can provide an environment that helps smokers to quit. This study examined which of three measures of anti-smoking social norms have the greatest influence on quitting-related cognitions and behaviours, and if this influence differs according to socioeconomic status (SES). Methods The Victorian Tracking Survey measured social norms among 1,348 (n(weighted) 1,373) Australian adult smokers (aged 18 59) between 2012 and 2014, who were followed-up one week later. Weighted logistic regression analyses examined prospective associations of baseline subjective (family and friends disapproval of smoking), injunctive (feeling embarrassed about being a smoker) and descriptive norms (living with someone who tried to quit in the past 12 months), with quitting-related cognitions and behaviours at follow-up. Data were weighted to account for telephony status (landline or mobile phone), sex and age. Analyses were adjusted for demographic characteristics, addiction level, tobacco control policies and quitting-related outcomes measured at baseline. Differences in associations between lower and higher SES smokers (based on educational attainment and area-based disadvantage) were examined through interaction terms and stratified analyses. Sixty-four percent of participants (n(weighted) 872) perceived disapproval from family and friends, 31 (n(weighted) 419) felt embarrassed to be a smoker, and 11 (n(weighted) 155) lived with a recent quitter. All three norms were associated with having set a firm date to quit in the next month and with engaging in smoking limiting behaviours. Embarrassment was also associated with an increased likelihood of talking about quitting and with making a quit attempt. Associations were mostly comparable for lower and higher SES smokers, with no significant negative rebound effects overall or among subgroups. These findings indicate close others disapproval and feelings of embarrassment most strongly motivate smokers to try to quit. If tobacco control policies or media campaigns further denormalise smoking, there should be no reason for concern that such denormalisation undermines cessation behaviours."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023163,Quantifying the Impact of Deprivation on Preterm Births: A Retrospective Cohort Study," Social deprivation is associated with higher rates of preterm birth and subsequent infant mortality. Our objective was to identify risk factors for preterm birth in the UK largest maternity unit, with a particular focus on social deprivation, and related factors. Methodology Principal Findings Retrospective cohort study of 39,873 women in Liverpool, UK, from 2002 2008. Singleton pregnancies were stratified into uncomplicated low risk pregnancies and a high risk group complicated by medical problems. Multiple logistic regression, and generalized additive models were used to explore the effect of covariates including area deprivation, smoking status, BMI, parity and ethnicity on the risk of preterm birth (34 0 weeks). In the low risk group, preterm birth rates increased with deprivation, reaching 1.6 (CI95 1.4 to 1.8) in the most deprived quintile the unadjusted odds ratio comparing an individual in the most deprived quintile, to one in the least deprived quintile was 1.5 (CI95 1.2 to 1.9). Being underweight and smoking were both independently associated with preterm birth in the low risk group, and adjusting for these factors explained the association between deprivation and preterm birth. Preterm birth was five times more likely in the high risk group (RR 4.8 CI95 4.3 to 5.4), and there was no significant relationship with deprivation. Deprivation has significant impact on preterm birth rates in low risk women. The relationship between low socio-economic status and preterm births appears to be related to low maternal weight and smoking in more deprived groups."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0239795,Barriers and facilitators of adherence to social distancing recommendations during COVID-19 among a large international sample of adults," Social distancing measures (e.g., avoiding travel, limiting physical contact with people outside of one household, and maintaining a 1 or 2-metre distance between self and others when in public, depending on the country) are the primary strategies used to prevent transmission of the SARS-Cov-2 virus that causes COVID-19. Given that there is no effective treatment or vaccine for COVID-19, it is important to identify barriers and facilitators to adherence to social distancing to inform ongoing and future public health campaigns. Method This cross-sectional study was conducted online with a convenience sample of English-speaking adults. The survey was administered over the course of three weeks (March 30 April 16, 2020) when social distancing measures were well-enforced in North America and Europe. Participants were asked to complete measures assessing socio-demographic characteristics, psychological constructs, including motivations to engage in social distancing, prosocial attitudes, distress, and social distancing behaviors. Descriptive (mean, standard deviation, percentage) and inferential statistics (logistic regression) were used to describes endorsement rates for various motivations, rates of adherence to social distancing recommendations, and predictors of adherence. Data were collected from 2013 adults living primarily in North America and Europe. Most frequently endorsed motivations to engage in social distancing (or facilitators) included I want to protect others (86 ), I want to protect myself (84 ), and I feel a sense of responsibility to protect our community (84 ). Most frequently endorsed motivations against social distancing (or barriers) included There are many people walking on the streets in my area (31 ), I have friends or family who need me to run errands for them (25 ), I don trust the messages my government provides about the pandemic (13 ), and I feel stressed when I am alone or in isolation (13 ). Adherence to social distancing recommendations ranged from 45 for working from home or remotely to 90 for avoiding crowded places non-essential travel , with men and younger individuals (18 24 years) showing lower adherence compared to women and older individuals. This study found that adherence to social distancing recommendations vary depending on the behaviour, with none of the surveyed behaviours showing perfect adherence. Strongest facilitators included wanting to protect the self, feeling a responsibility to protect the community, and being able to work study remotely strongest barriers included having friends or family who needed help with running errands and socializing in order to avoid feeling lonely. Future interventions to improve adherence to social distancing measures should couple individual-level strategies targeting key barriers to social distancing identified herein, with effective institutional measures and public health interventions. Public health campaigns should continue to highlight compassionate attitudes towards social distancing."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0005707,Larger than Life: Humans' Nonverbal Status Cues Alter Perceived Size," Social dominance and physical size are closely linked. Nonverbal dominance displays in many non-human species are known to increase the displayer apparent size. Humans also employ a variety of nonverbal cues that increase apparent status, but it is not yet known whether these cues function via a similar mechanism by increasing the displayer apparent size. Methodology Principal Finding We generated stimuli in which actors displayed high status, neutral, or low status cues that were drawn from the findings of a recent meta-analysis. We then conducted four studies that indicated that nonverbal cues that increase apparent status do so by increasing the perceived size of the displayer. Experiment 1 demonstrated that nonverbal status cues affect perceivers judgments of physical size. The results of Experiment 2 showed that altering simple perceptual cues can affect judgments of both size and perceived status. Experiment 3 used objective measurements to demonstrate that status cues change targets apparent size in the two-dimensional plane visible to a perceiver, and Experiment 4 showed that changes in perceived size mediate changes in perceived status, and that the cue most associated with this phenomenon is postural openness. Significance We conclude that nonverbal cues associated with social dominance also affect the perceived size of the displayer. This suggests that certain nonverbal dominance cues in humans may function as they do in other species by creating the appearance of changes in physical size."
https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0220195,Social engagement before and after dementia diagnosis in the English Longitudinal Study of Ageing," Social engagement protects against dementia onset. Less is known about patterns of social engagement around the time of dementia diagnosis. We investigated face-to-face and telephone contact at three times (pre-diagnosis, at report of diagnosis, 2 years post-diagnosis) in individuals who developed dementia and a comparison group. Methods Social engagement was assessed at waves 2 7 of the English Longitudinal Study of Ageing in 4171 individuals aged 50 and older. Dementia was ascertained by either self-reported physician diagnosis or through an informant evaluation of a participant functional and cognitive performance compared with a few years earlier. Generalized estimating equations were used to examine differences by group, time, and group-by-time interactions. The dementia group reported less face-to-face (p 0.001) and telephone contact (p 0.001) than the dementia-free group pre-diagnosis. The dementia group experienced greater reductions in social engagement leading up to dementia diagnosis and in the 2 years following diagnosis (p 0.001). Given that social engagement reduces dementia risk and supports the lived experience of people with dementia, it is important to find ways of promoting social interaction in older adults."
